month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,quarter,rpi,resale_price_real,sora_3m,inflation_yoy,real_interest_rate,sora_3m_lag1,real_interest_rate_lag1,lat,lon,nearest_mrt_line,nearest_mrt_dist_m
2019-07-01,SENGKANG,4 ROOM,441A,FERNVALE RD,10 TO 12,92.0,Model A,2012,91 years 07 months,410000.0,2019-Q3,130.9,419396.49,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.39109783626622,103.875166223525,NE,2202.2
2019-07-01,SENGKANG,4 ROOM,441A,FERNVALE RD,07 TO 09,92.0,Model A,2012,91 years 07 months,412000.0,2019-Q3,130.9,421442.32,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.39109783626622,103.875166223525,NE,2202.2
2019-07-01,TAMPINES,3 ROOM,263,TAMPINES ST 21,04 TO 06,74.0,Model A,1984,64 years 02 months,318000.0,2019-Q3,130.9,325288.01,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.35330602954221,103.95114433296,DT,510.7
2019-07-01,TAMPINES,5 ROOM,522C,TAMPINES CTRL 7,07 TO 09,113.0,Improved,2015,95 years 02 months,668000.0,2019-Q3,130.9,683309.4,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.35800481305316,103.939416135735,DT,503.7
2019-07-01,TAMPINES,5 ROOM,522C,TAMPINES CTRL 7,16 TO 18,113.0,Improved,2015,95 years 01 month,725000.0,2019-Q3,130.9,741615.74,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.35800481305316,103.939416135735,DT,503.7
2019-07-01,TAMPINES,5 ROOM,518D,TAMPINES CTRL 7,13 TO 15,109.0,DBSS,2008,88 years 06 months,812888.0,2019-Q3,130.9,831517.98,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.3563750896162,103.939270634189,DT,435.1
2019-07-01,WOODLANDS,4 ROOM,177,WOODLANDS ST 13,04 TO 06,91.0,New Generation,1986,65 years 07 months,310000.0,2019-Q3,130.9,317104.66,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.43435791362603,103.778088434368,NS,492.8
2019-07-01,YISHUN,3 ROOM,424D,YISHUN AVE 11,01 TO 03,67.0,Model A,2015,95 years 05 months,275000.0,2019-Q3,130.9,281302.52,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.42282966353596,103.849223389089,NS,1742.1
2019-07-01,YISHUN,4 ROOM,424D,YISHUN AVE 11,04 TO 06,92.0,Model A,2015,95 years 06 months,368000.0,2019-Q3,130.9,376433.92,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.42282966353596,103.849223389089,NS,1742.1
2019-07-01,YISHUN,4 ROOM,424D,YISHUN AVE 11,04 TO 06,92.0,Model A,2015,95 years 05 months,380000.0,2019-Q3,130.9,388708.94,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.42282966353596,103.849223389089,NS,1742.1
2019-08-01,ANG MO KIO,4 ROOM,256,ANG MO KIO AVE 4,10 TO 12,98.0,New Generation,1977,56 years 11 months,410000.0,2019-Q3,130.9,419396.49,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.37061517595951,103.83596769452,NS,1515.6
2019-08-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,04 TO 06,90.0,Improved,1977,57 years 01 month,330000.0,2019-Q3,130.9,337563.03,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.32233220742919,103.939766219283,EW,913.9
2019-08-01,BISHAN,EXECUTIVE,119,BISHAN ST 12,13 TO 15,144.0,Apartment,1987,66 years 10 months,850000.0,2019-Q3,130.9,869480.52,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.34734957400825,103.850535153606,CC,455.7
2019-08-01,BUKIT MERAH,3 ROOM,18,TELOK BLANGAH CRES,04 TO 06,76.0,Improved,1975,54 years 09 months,295000.0,2019-Q3,130.9,301760.89,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.27790984713898,103.822535843622,EW,1044.2
2019-08-01,BUKIT PANJANG,3 ROOM,250,BANGKIT RD,10 TO 12,73.0,Model A,1988,68 years 03 months,278000.0,2019-Q3,130.9,284371.28,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38065502521671,103.773698672408,DT,1354.5
2019-08-01,BUKIT PANJANG,4 ROOM,547B,SEGAR RD,01 TO 03,92.0,Model A,2015,94 years 11 months,405000.0,2019-Q3,130.9,414281.89,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38843774527561,103.769252590551,DT,1375.9
2019-08-01,CHOA CHU KANG,4 ROOM,676A,CHOA CHU KANG CRES,01 TO 03,104.0,Premium Apartment,1999,79 years 04 months,320000.0,2019-Q3,130.9,327333.84,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.4020008434176,103.746684850931,NS,511.8
2019-08-01,CHOA CHU KANG,5 ROOM,430,CHOA CHU KANG AVE 4,04 TO 06,125.0,Improved,1993,72 years 10 months,420000.0,2019-Q3,130.9,429625.67,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38391802750636,103.741090395244,NS,388.8
2019-08-01,HOUGANG,4 ROOM,137,LOR AH SOO,07 TO 09,106.0,Model A,1985,64 years 08 months,365000.0,2019-Q3,130.9,373365.16,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.34905321621757,103.88664017294,CC,1033.6
2019-08-01,HOUGANG,4 ROOM,547,HOUGANG ST 51,10 TO 12,106.0,Model A,1992,72 years 02 months,390000.0,2019-Q3,130.9,398938.12,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.37936125002,103.892035568366,NE,419.0
2019-08-01,JURONG WEST,4 ROOM,833,JURONG WEST ST 81,01 TO 03,111.0,Model A,1993,72 years 10 months,325000.0,2019-Q3,130.9,332448.43,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.34374402387877,103.694357308749,EW,763.9
2019-08-01,KALLANG/WHAMPOA,4 ROOM,114,LOR 3 GEYLANG,01 TO 03,103.0,Model A,1989,68 years 10 months,515000.0,2019-Q3,130.9,526802.9,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.31149898527826,103.874031815966,EW,320.6
2019-08-01,PASIR RIS,EXECUTIVE,237,PASIR RIS ST 21,04 TO 06,149.0,Apartment,1993,72 years 11 months,515000.0,2019-Q3,130.9,526802.9,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.37407916915993,103.962867929916,EW,1514.5
2019-08-01,PASIR RIS,EXECUTIVE,237,PASIR RIS ST 21,10 TO 12,149.0,Apartment,1993,72 years 11 months,587000.0,2019-Q3,130.9,600453.02,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.37407916915993,103.962867929916,EW,1514.5
2019-08-01,SENGKANG,3 ROOM,279A,SENGKANG EAST AVE,04 TO 06,67.0,Premium Apartment,2015,95 years,403000.0,2019-Q3,130.9,412236.06,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38577466101388,103.893065739187,NE,315.7
2019-08-01,SENGKANG,3 ROOM,279A,SENGKANG EAST AVE,13 TO 15,67.0,Premium Apartment,2015,95 years,425000.0,2019-Q3,130.9,434740.26,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38577466101388,103.893065739187,NE,315.7
2019-08-01,SENGKANG,4 ROOM,441A,FERNVALE RD,13 TO 15,93.0,Model A,2012,91 years 06 months,429000.0,2019-Q3,130.9,438831.93,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.39109783626622,103.875166223525,NE,2202.2
2019-08-01,SERANGOON,5 ROOM,333,SERANGOON AVE 3,01 TO 03,122.0,Improved,1986,66 years,650000.0,2019-Q3,130.9,664896.87,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.35049745808834,103.870440178642,CC,284.9
2019-08-01,TAMPINES,3 ROOM,462,TAMPINES ST 44,04 TO 06,64.0,Simplified,1987,66 years 11 months,305000.0,2019-Q3,130.9,311990.07,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.35901318117916,103.955111125309,DT,325.1
2019-08-01,TAMPINES,4 ROOM,522C,TAMPINES CTRL 7,10 TO 12,93.0,Model A,2015,95 years 01 month,568000.0,2019-Q3,130.9,581017.57,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.35800481305316,103.939416135735,DT,503.7
2019-08-01,TOA PAYOH,3 ROOM,47,LOR 6 TOA PAYOH,01 TO 03,67.0,Standard,1969,48 years 05 months,239500.0,2019-Q3,130.9,244988.92,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.33691029763166,103.854030352751,NS,870.2
2019-09-01,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,04 TO 06,73.0,New Generation,1977,56 years 10 months,266888.0,2019-Q3,130.9,273004.61,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.37061517595951,103.83596769452,NS,1515.6
2019-09-01,BUKIT BATOK,3 ROOM,414,BT BATOK WEST AVE 4,07 TO 09,73.0,Model A,1987,67 years,250000.0,2019-Q3,130.9,255729.56,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.36357610603461,103.74597741135,NS,857.5
2019-09-01,BUKIT BATOK,3 ROOM,242,BT BATOK EAST AVE 5,10 TO 12,67.0,New Generation,1985,65 years 03 months,280000.0,2019-Q3,130.9,286417.11,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.35095950808957,103.756233418128,NS,773.9
2019-09-01,BUKIT MERAH,3 ROOM,18,TELOK BLANGAH CRES,07 TO 09,76.0,Improved,1975,54 years 08 months,295000.0,2019-Q3,130.9,301760.89,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.27790984713898,103.822535843622,EW,1044.2
2019-09-01,BUKIT MERAH,5 ROOM,20,JLN MEMBINA,04 TO 06,110.0,Improved,2003,83 years,840000.0,2019-Q3,130.9,859251.34,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.28562459787443,103.825923251122,EW,128.4
2019-09-01,BUKIT PANJANG,4 ROOM,404,FAJAR RD,13 TO 15,104.0,Model A,1988,68 years 02 months,353000.0,2019-Q3,130.9,361090.15,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38063876738095,103.767550485267,DT,689.0
2019-09-01,BUKIT PANJANG,4 ROOM,547B,SEGAR RD,16 TO 18,92.0,Model A,2015,94 years 10 months,442500.0,2019-Q3,130.9,452641.33,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38843774527561,103.769252590551,DT,1375.9
2019-09-01,CHOA CHU KANG,4 ROOM,430,CHOA CHU KANG AVE 4,01 TO 03,104.0,Model A,1993,72 years 09 months,320000.0,2019-Q3,130.9,327333.84,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38391802750636,103.741090395244,NS,388.8
2019-09-01,CHOA CHU KANG,4 ROOM,228,CHOA CHU KANG CTRL,04 TO 06,104.0,Model A,1989,68 years 08 months,350000.0,2019-Q3,130.9,358021.39,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38094750691966,103.746495785208,NS,519.4
2019-09-01,HOUGANG,5 ROOM,978C,BUANGKOK CRES,01 TO 03,110.0,Improved,2003,82 years 10 months,375000.0,2019-Q3,130.9,383594.35,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38001500314361,103.878741889941,NE,1641.7
2019-09-01,JURONG EAST,EXECUTIVE,323,JURONG EAST ST 31,04 TO 06,147.0,Maisonette,1985,65 years 01 month,648000.0,2019-Q3,130.9,662851.03,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.34839013731603,103.728986352199,EW,802.2
2019-09-01,JURONG WEST,4 ROOM,276A,JURONG WEST ST 25,01 TO 03,85.0,Model A2,2002,81 years 05 months,307000.0,2019-Q3,130.9,314035.91,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.35320439038387,103.703654377512,EW,1643.1
2019-09-01,KALLANG/WHAMPOA,4 ROOM,69,MOULMEIN RD,07 TO 09,84.0,Improved,1972,51 years 10 months,550000.0,2019-Q3,130.9,562605.04,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.31895176233165,103.850517972593,NS,760.7
2019-09-01,PASIR RIS,EXECUTIVE,203,PASIR RIS ST 21,01 TO 03,148.0,Apartment,1993,73 years,540000.0,2019-Q3,130.9,552375.86,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.36694570799969,103.962072493987,DT,1452.1
2019-09-01,SENGKANG,3 ROOM,279A,SENGKANG EAST AVE,01 TO 03,67.0,Premium Apartment,2015,94 years 11 months,368000.0,2019-Q3,130.9,376433.92,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38577466101388,103.893065739187,NE,315.7
2019-09-01,SENGKANG,3 ROOM,279A,SENGKANG EAST AVE,10 TO 12,67.0,Premium Apartment,2015,94 years 11 months,433000.0,2019-Q3,130.9,442923.61,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38577466101388,103.893065739187,NE,315.7
2019-09-01,SENGKANG,4 ROOM,104,RIVERVALE WALK,13 TO 15,102.0,Model A,1999,78 years 06 months,350000.0,2019-Q3,130.9,358021.39,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38262745864985,103.900929877213,NE,858.0
2019-09-01,SENGKANG,5 ROOM,403B,FERNVALE LANE,04 TO 06,111.0,Premium Apartment,2004,83 years 06 months,428000.0,2019-Q3,130.9,437809.01,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.38879143490193,103.872979832028,NE,2342.0
2019-09-01,TAMPINES,4 ROOM,462,TAMPINES ST 44,07 TO 09,89.0,Simplified,1987,66 years 10 months,405000.0,2019-Q3,130.9,414281.89,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.35901318117916,103.955111125309,DT,325.1
2019-09-01,TAMPINES,5 ROOM,501,TAMPINES CTRL 1,01 TO 03,121.0,Improved,1989,69 years 02 months,550000.0,2019-Q3,130.9,562605.04,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.35568233282536,103.944448547002,DT,165.3
2019-09-01,TOA PAYOH,3 ROOM,115,POTONG PASIR AVE 1,01 TO 03,67.0,New Generation,1984,64 years 01 month,305000.0,2019-Q3,130.9,311990.07,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.33726999806036,103.862806558366,NE,909.1
2019-09-01,WOODLANDS,5 ROOM,616,WOODLANDS AVE 4,07 TO 09,121.0,Improved,1998,77 years 08 months,400000.0,2019-Q3,130.9,409167.3,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.4343227615451,103.795844279939,NS,896.2
2019-09-01,WOODLANDS,EXECUTIVE,142,MARSILING RD,07 TO 09,158.0,Apartment,1995,74 years 07 months,560000.0,2019-Q3,130.9,572834.22,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.43703348852642,103.777069314339,NS,596.1
2019-09-01,YISHUN,4 ROOM,424D,YISHUN AVE 11,01 TO 03,92.0,Model A,2015,95 years 03 months,358000.0,2019-Q3,130.9,366204.74,1.5273,-0.5319148936170127,2.0592148936170127,1.735,2.41837129840545,1.42282966353596,103.849223389089,NS,1742.1
2019-10-01,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,07 TO 09,88.0,New Generation,1977,56 years 09 months,348000.0,2019-Q4,131.5,354351.33,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.37061517595951,103.83596769452,NS,1515.6
2019-10-01,BEDOK,5 ROOM,604,BEDOK RESERVOIR RD,01 TO 03,121.0,Improved,1982,61 years 07 months,421000.0,2019-Q4,131.5,428683.65,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.33079235635694,103.913183390283,DT,672.3
2019-10-01,BEDOK,5 ROOM,649,JLN TENAGA,07 TO 09,122.0,Improved,1993,72 years 07 months,572000.0,2019-Q4,131.5,582439.54,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.33237199569139,103.906117409993,DT,380.2
2019-10-01,BUKIT BATOK,3 ROOM,414,BT BATOK WEST AVE 4,07 TO 09,73.0,Model A,1987,66 years 11 months,240000.0,2019-Q4,131.5,244380.23,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.36357610603461,103.74597741135,NS,857.5
2019-10-01,BUKIT MERAH,3 ROOM,18,TELOK BLANGAH CRES,04 TO 06,65.0,Improved,1975,54 years 06 months,250000.0,2019-Q4,131.5,254562.74,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.27790984713898,103.822535843622,EW,1044.2
2019-10-01,CHOA CHU KANG,4 ROOM,228,CHOA CHU KANG CTRL,01 TO 03,104.0,Model A,1989,68 years 07 months,315000.0,2019-Q4,131.5,320749.05,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.38094750691966,103.746495785208,NS,519.4
2019-10-01,CHOA CHU KANG,5 ROOM,676A,CHOA CHU KANG CRES,10 TO 12,124.0,Premium Apartment,1999,79 years 02 months,415000.0,2019-Q4,131.5,422574.14,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.4020008434176,103.746684850931,NS,511.8
2019-10-01,HOUGANG,4 ROOM,697,HOUGANG ST 61,04 TO 06,84.0,Simplified,1987,66 years 08 months,335000.0,2019-Q4,131.5,341114.07,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.37554033809538,103.887475138873,NE,739.0
2019-10-01,HOUGANG,4 ROOM,697,HOUGANG ST 61,01 TO 03,89.0,Simplified,1987,66 years 07 months,343000.0,2019-Q4,131.5,349260.08,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.37554033809538,103.887475138873,NE,739.0
2019-10-01,JURONG WEST,4 ROOM,744,JURONG WEST ST 73,04 TO 06,112.0,Model A,1993,73 years 02 months,335000.0,2019-Q4,131.5,341114.07,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.34665889281139,103.699099859364,EW,1025.2
2019-10-01,SENGKANG,4 ROOM,441A,FERNVALE RD,22 TO 24,94.0,Model A,2012,91 years 04 months,445000.0,2019-Q4,131.5,453121.67,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.39109783626622,103.875166223525,NE,2202.2
2019-10-01,SENGKANG,5 ROOM,297A,COMPASSVALE ST,13 TO 15,115.0,Premium Apartment,2001,80 years 10 months,418000.0,2019-Q4,131.5,425628.9,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.39483596039701,103.900697317347,NE,676.7
2019-10-01,SENGKANG,EXECUTIVE,122C,SENGKANG EAST WAY,16 TO 18,131.0,Apartment,2000,79 years 08 months,565000.0,2019-Q4,131.5,575311.79,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.38750850228857,103.906143768947,NE,1273.0
2019-10-01,TOA PAYOH,3 ROOM,94,LOR 4 TOA PAYOH,04 TO 06,60.0,Standard,1967,46 years 08 months,228000.0,2019-Q4,131.5,232161.22,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.33889442783825,103.849538318068,NS,340.7
2019-10-01,TOA PAYOH,4 ROOM,115,POTONG PASIR AVE 1,04 TO 06,96.0,New Generation,1984,64 years 01 month,385000.0,2019-Q4,131.5,392026.62,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.33726999806036,103.862806558366,NE,909.1
2019-10-01,WOODLANDS,3 ROOM,317,WOODLANDS ST 31,04 TO 06,73.0,Model A,1993,72 years 06 months,272000.0,2019-Q4,131.5,276964.26,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.43189593455214,103.776268265174,NS,264.7
2019-10-01,WOODLANDS,5 ROOM,655,WOODLANDS RING RD,07 TO 09,121.0,Improved,1998,77 years 05 months,396000.0,2019-Q4,131.5,403227.38,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.43741404509878,103.798257574917,NS,460.5
2019-10-01,WOODLANDS,5 ROOM,178,WOODLANDS ST 13,07 TO 09,121.0,Improved,1986,65 years 08 months,428888.0,2019-Q4,131.5,436715.61,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.43464080601813,103.777670022616,NS,464.5
2019-10-01,YISHUN,4 ROOM,812,YISHUN RING RD,10 TO 12,84.0,Simplified,1987,66 years 06 months,345000.0,2019-Q4,131.5,351296.58,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.41712015557139,103.832196916154,NS,109.3
2019-10-01,YISHUN,4 ROOM,424D,YISHUN AVE 11,04 TO 06,92.0,Model A,2015,95 years 02 months,380000.0,2019-Q4,131.5,386935.36,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.42282966353596,103.849223389089,NS,1742.1
2019-10-01,YISHUN,4 ROOM,424D,YISHUN AVE 11,13 TO 15,92.0,Model A,2015,95 years 02 months,402000.0,2019-Q4,131.5,409336.88,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.42282966353596,103.849223389089,NS,1742.1
2019-11-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,07 TO 09,90.0,Improved,1977,56 years 10 months,337000.0,2019-Q4,131.5,343150.57,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.32233220742919,103.939766219283,EW,913.9
2019-11-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,13 TO 15,90.0,Improved,1977,56 years 10 months,338000.0,2019-Q4,131.5,344168.82,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.32233220742919,103.939766219283,EW,913.9
2019-11-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,13 TO 15,90.0,Improved,1977,56 years 11 months,340000.0,2019-Q4,131.5,346205.32,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.32233220742919,103.939766219283,EW,913.9
2019-11-01,BEDOK,4 ROOM,657,JLN TENAGA,07 TO 09,107.0,Model A,1996,75 years 08 months,483000.0,2019-Q4,131.5,491815.21,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.33383104148884,103.90708968723,DT,187.3
2019-11-01,BISHAN,3 ROOM,121,BISHAN ST 12,01 TO 03,64.0,Simplified,1986,65 years 08 months,375000.0,2019-Q4,131.5,381844.11,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.34718667789037,103.851049225201,CC,490.8
2019-11-01,BUKIT MERAH,4 ROOM,5,DELTA AVE,01 TO 03,92.0,New Generation,1985,65 years 01 month,602000.0,2019-Q4,131.5,612987.07,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.29223145125728,103.827600712862,EW,672.9
2019-11-01,BUKIT PANJANG,4 ROOM,547B,SEGAR RD,07 TO 09,92.0,Model A,2015,94 years 08 months,418888.0,2019-Q4,131.5,426533.1,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.38843774527561,103.769252590551,DT,1375.9
2019-11-01,BUKIT PANJANG,4 ROOM,547B,SEGAR RD,16 TO 18,92.0,Model A,2015,94 years 08 months,440000.0,2019-Q4,131.5,448030.42,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.38843774527561,103.769252590551,DT,1375.9
2019-11-01,BUKIT PANJANG,5 ROOM,547B,SEGAR RD,07 TO 09,112.0,Improved,2015,94 years 08 months,522000.0,2019-Q4,131.5,531527.0,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.38843774527561,103.769252590551,DT,1375.9
2019-11-01,CHOA CHU KANG,4 ROOM,766,CHOA CHU KANG NTH 5,04 TO 06,104.0,Model A,1996,75 years 09 months,318000.0,2019-Q4,131.5,323803.8,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.39359497879484,103.749696232859,NS,498.0
2019-11-01,CHOA CHU KANG,4 ROOM,297,CHOA CHU KANG AVE 2,07 TO 09,101.0,Premium Apartment,1999,78 years 09 months,330000.0,2019-Q4,131.5,336022.81,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.3770789738897,103.741911971924,NS,934.3
2019-11-01,HOUGANG,3 ROOM,698,HOUGANG ST 61,07 TO 09,64.0,Simplified,1986,66 years,262000.0,2019-Q4,131.5,266781.75,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.3750613898604,103.886910503596,NE,755.5
2019-11-01,JURONG WEST,5 ROOM,833,JURONG WEST ST 81,01 TO 03,134.0,Model A,1993,72 years 07 months,390000.0,2019-Q4,131.5,397117.87,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.34374402387877,103.694357308749,EW,763.9
2019-11-01,MARINE PARADE,4 ROOM,20,MARINE TER,07 TO 09,88.0,Improved,1975,54 years 02 months,490000.0,2019-Q4,131.5,498942.97,1.2682,0.0761035007610306,1.192096499238969,1.5273,2.0592148936170127,1.30371588728852,103.915067020322,EW,1940.3
